player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct,cluster_kmeans,archetype,pca_x,pca_y
103451,Bjorn Phau,0.5288332740068606,0.6780904122361042,0.4958650151434445,0.0500324796932303,0.0479398931890493,0.5430372999427759,0.5929241377354111,0.3655897094355951,1.719972209489953,67,180,668.0,647.0,59.0,966.0,175.0,R,GER,0.3722222222222222,1,Grinders,-1.576970698316041,1.2904140869229275
103454,Nicolas Massu,0.5941250183116452,0.6878436284187447,0.4987449576539099,0.0542295268401012,0.0391874230403249,0.5944407049165713,0.6096602362045497,0.36232439440012,1.7653818744498446,81,181,776.0,571.0,18.0,1320.0,183.0,R,CHI,0.4475138121546961,0,All-Court Elite,-0.5926622181673206,-0.052574186261382674
103470,Robert Kendrick,0.5866640854872295,0.7342420910575509,0.4682113075993326,0.1203300677658268,0.0499875711019126,0.5441765394098051,0.6254299832751665,0.331563298884514,1.997169111805117,25,89,865.0,356.0,74.0,968.0,190.0,R,USA,0.2808988764044944,2,Big Servers,0.8355315926104493,2.478602662503412
103484,James Blake,0.5716062733692575,0.7420807668840708,0.5249465774788056,0.0803766828935179,0.0347766047022366,0.5934851026648451,0.6486924654035966,0.3852025604777506,1.759253588229613,254,419,2655.0,1182.0,5.0,3550.0,185.0,R,USA,0.6062052505966588,0,All-Court Elite,0.9209465982094618,-0.9974335441878944
103490,Santiago Ventura,0.5482053855455576,0.6690147159472313,0.4558966854555097,0.0487475924890982,0.0382432041983735,0.5324727785174033,0.5713390053922995,0.3675063769641033,1.6505363355972922,30,87,324.0,267.0,68.0,814.0,183.0,R,ESP,0.3448275862068966,1,Grinders,-2.7445128237667356,1.4195460725678406
103498,Marat Safin,0.5757446654890713,0.741995965652417,0.5246224553037484,0.1017208191421176,0.0294031063716212,0.5956915487537191,0.6492549214770045,0.3672164735519253,1.8538788142732645,117,214,1854.0,537.0,3.0,3390.0,193.0,R,RUS,0.5467289719626168,0,All-Court Elite,1.5422841454008551,-0.7191568500611027
103503,Robin Vik,0.6247885090528633,0.6567377480168076,0.4403162229148107,0.0469081851788418,0.0476198078543151,0.5294115834161601,0.5746214151209582,0.3844808843686862,1.5571668705957424,20,57,212.0,210.0,57.0,615.0,183.0,R,CZE,0.3508771929824561,1,Grinders,-3.4313468235137288,0.8540511173143288
103506,Martin Vassallo Arguello,0.6839243746641496,0.6361646285992592,0.482020070521347,0.035928976812391,0.0307697294963868,0.5192710616328484,0.5880022257030734,0.3493569799872962,1.780139944868517,40,109,283.0,250.0,47.0,1265.0,183.0,R,ARG,0.3669724770642202,1,Grinders,-2.516203573234617,-0.4126244412587294
103507,Juan Carlos Ferrero,0.6750676146431464,0.6823060246996356,0.5494869096722452,0.0465075243443863,0.0196332313651509,0.5832461741048669,0.6376526567074374,0.3949935676332142,1.6933607316894563,217,360,1276.0,557.0,14.0,2265.0,183.0,R,ESP,0.6027777777777777,0,All-Court Elite,-0.3982439491531248,-3.5694374369449338
103534,Nicolas Devilder,0.5894759508147063,0.645135301023152,0.489524890666591,0.0504254041632799,0.0386701158549851,0.5577842623745634,0.579935250364044,0.3703284325343229,1.634066961127939,22,68,259.0,219.0,60.0,1164.0,173.0,L,FRA,0.3235294117647059,1,Grinders,-2.300903099547763,0.13057725633811515
103535,Olivier Patience,0.6311808370866385,0.6468335153385601,0.4916872592804698,0.0468210792384623,0.0324806781020282,0.5260442643775978,0.5881971940623831,0.3437114899592945,1.8090578588437736,13,47,185.0,128.0,95.0,612.0,180.0,R,FRA,0.2765957446808511,1,Grinders,-1.9456707660934305,0.21174988042533655
103565,Stephane Robert,0.5243603913121104,0.6891756010832539,0.4614150006768598,0.0462758070555043,0.0542474079773547,0.5324302252771153,0.5792875629222093,0.3624045049416291,1.6773129849486612,37,110,433.0,481.0,50.0,926.0,185.0,R,FRA,0.3363636363636363,1,Grinders,-2.2447562632354185,2.3770930137842154
103566,Michael Llodra,0.6276320145797332,0.736324160052205,0.5206700031027423,0.108695381053292,0.0396327624473572,0.6105749343249344,0.6558088809588516,0.3363686258825938,2.058468047993574,137,296,2379.0,873.0,21.0,1575.0,190.0,L,FRA,0.4628378378378378,2,Big Servers,2.434758242930842,0.043568636187169794
103573,Rik De Voest,0.6017759091305431,0.6836257909941138,0.4802728778831692,0.0502495530924745,0.0224290091111445,0.5764656217096767,0.6001305627325356,0.340004916657491,1.8786789544314637,14,48,192.0,86.0,111.0,502.0,180.0,R,RSA,0.2916666666666667,1,Grinders,-0.8176110828301201,0.1500385417324852
103580,Alexander Peya,0.6103648261542998,0.6904211458054085,0.4753024959288923,0.0526587534660232,0.0468511731924888,0.5471022003661888,0.6048949368085772,0.3478669111673176,1.8834710927358045,11,41,174.0,142.0,93.0,590.0,183.0,R,AUT,0.2682926829268293,1,Grinders,-1.0121027745899802,1.2458115103778513
