player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
104667,Philipp Oswald,0.5985465036216916,0.6667988987686451,0.4802777777777778,0.1116389875788372,0.09094163981382027,0.5023809523809524,0.5953689167974883,0.31184613997113997,2.0411308046791916,1,4,35.0,27.0,242.0,194.0,201.0,R,AUT,0.25
104672,Vincent Millot,0.5881530500768868,0.6586891555898338,0.4670478418271135,0.04466141098202338,0.040129186667096174,0.594481846842528,0.5803516232678818,0.3630353271061698,1.6493266921621168,8,30,122.0,100.0,138.0,430.0,173.0,L,FRA,0.26666666666666666
104676,Andreas Beck,0.5918457043645095,0.6942872220326325,0.5201076183813891,0.056224026867672326,0.051552561439863344,0.5932066471540156,0.6215715337525889,0.34032729232372994,1.8944018708628727,38,100,458.0,434.0,33.0,1115.0,190.0,L,GER,0.38
104677,Artem Sitak,0.4767857142857143,0.6209677419354839,0.42833333333333334,0.052380952380952375,0.034523809523809526,0.5681818181818181,0.5285714285714286,0.1406832298136646,4.176587301587301,0,2,6.0,4.0,387.0,100.0,185.0,R,NZL,0.0
104678,Viktor Troicki,0.6059884540425277,0.7244709863418736,0.478365494331159,0.10322749739849595,0.033231029625479226,0.5654322476009217,0.6267763483268245,0.37423668594227955,1.7599025695441883,278,535,4229.0,1340.0,12.0,2015.0,193.0,R,SRB,0.5196261682242991
104681,Sebastian Rieschick,0.6232528732528732,0.6442336074214632,0.512918391994479,0.07761382761382762,0.04105129105129105,0.4087301587301588,0.5958905958905959,0.33225651160433767,1.8234423592513778,1,3,16.0,8.0,253.0,191.0,,R,GER,0.3333333333333333
104684,Navdeep Singh,0.717948717948718,0.625,0.6818181818181818,0.038461538461538464,0.01282051282051282,0.6,0.6410256410256411,0.3253012048192771,1.9705603038936375,0,1,3.0,1.0,817.0,15.0,,R,IND,0.0
104692,Alexander Slabinsky,0.5565452091767882,0.7711421098517872,0.44780219780219777,0.09770580296896086,0.040620782726045884,0.5333333333333333,0.6300944669365722,0.1753846153846154,4.022717049032838,0,2,12.0,5.0,329.0,108.0,185.0,R,GBR,0.0
104693,Dominic Inglot,0.6358111266947171,0.7349012775842044,0.4035714285714286,0.167601683029453,0.037050023375409066,0.75,0.6124357176250584,0.24251789199739754,2.527505064671965,0,2,22.0,5.0,941.0,12.0,196.0,R,GBR,0.0
104695,Fritz Wolmarans,0.7061237373737373,0.7499066815976111,0.5303030303030303,0.23228169856459333,0.04765583466241361,0.5714285714285715,0.6894853136629452,0.3277849927849928,2.108966158719448,1,3,49.0,10.0,261.0,177.0,,R,RSA,0.3333333333333333
