player_id,player_name,surface,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
105643,Federico Delbonis,Grass,0.6139524484203345,0.6865481673895292,0.4540564795134059,0.052233468461001575,0.05755753211159905,0.5583754208754209,0.5945130115832611,0.28046967868228123,2.242183788913685,0,12,56.0,58.0,37.0,1360.0,193.0,L,ARG,0.0
105643,Federico Delbonis,Hard,0.6030760758713396,0.6876043917426645,0.49023727543873385,0.053484519818547994,0.04527986144982766,0.5506183350962762,0.6085820481833624,0.32972625105347164,1.9408493846682793,28,101,442.0,373.0,34.0,1420.0,193.0,L,ARG,0.27722772277227725
105649,Cedrik Marcel Stebe,Clay,0.6230358911710472,0.6087869629253143,0.4661496427670287,0.03422950035746346,0.035554194272179415,0.5100817167230829,0.5565501857232611,0.4096316159640061,1.4168051596176043,16,32,88.0,82.0,82.0,600.0,183.0,L,GER,0.5
105649,Cedrik Marcel Stebe,Grass,0.6442298304141896,0.676356294848042,0.44501306370501414,0.05143921435594397,0.04318896732303061,0.6146418396418396,0.5883812883944445,0.3542567351150711,1.7219460187516018,2,9,34.0,27.0,77.0,645.0,183.0,L,GER,0.2222222222222222
105649,Cedrik Marcel Stebe,Hard,0.5985330881104671,0.6722375920226568,0.4598552681284879,0.0562787831746693,0.04120358979622409,0.5205069784017152,0.5871956265479652,0.34203062261526984,1.8286015575669465,12,38,171.0,125.0,72.0,688.0,183.0,L,GER,0.3157894736842105
105650,Marcus Willis,Grass,0.6164222105814563,0.6820689655172414,0.4278074866310161,0.10494150515103895,0.05792736162039462,0.7666666666666666,0.5850794482276933,0.3595487510072522,1.7358986494590698,1,2,23.0,14.0,772.0,26.0,191.0,L,GBR,0.5
105651,Daniel Smethurst,Grass,0.5979381443298969,0.7413793103448276,0.5128205128205128,0.041237113402061855,0.061855670103092786,0.625,0.6494845360824743,0.24444444444444444,2.6569821930646675,0,1,4.0,6.0,234.0,205.0,188.0,R,GBR,0.0
105655,Hiroki Moriya,Grass,0.6923076923076923,0.6190476190476191,0.4642857142857143,0.03296703296703297,0.01098901098901099,0.42857142857142855,0.5714285714285714,0.2808988764044944,2.034285714285714,0,1,3.0,1.0,174.0,294.0,168.0,R,JPN,0.0
105655,Hiroki Moriya,Hard,0.6115614165715685,0.6373457109103721,0.4503344803707217,0.026295374309475872,0.0404874508144832,0.5562847409001255,0.5629170451230314,0.34620022297881664,1.7186040869361532,3,13,26.0,40.0,146.0,366.0,168.0,R,JPN,0.23076923076923078
105656,Marcelo Arevalo,Clay,0.5937561388397782,0.6085861371575657,0.4424816973836581,0.025552684467413146,0.051241367846835,0.5238095238095238,0.533999728002176,0.4379812042387606,1.3287715825932969,1,3,6.0,10.0,220.0,233.0,193.0,R,ESA,0.3333333333333333
105656,Marcelo Arevalo,Hard,0.6238384018082437,0.748184707930111,0.5520181957080352,0.06447772377280078,0.03999626709333484,0.5449891774891775,0.6825390055489992,0.4634764103948709,1.5910268439519444,9,11,51.0,36.0,145.0,395.0,193.0,R,ESA,0.8181818181818182
105657,Marius Copil,Clay,0.5893850905735842,0.7061796935345082,0.5297736311332784,0.09132058545028217,0.033821177894502924,0.6135242036944824,0.6313952567927205,0.31804766910506166,2.089499657565011,8,35,250.0,91.0,79.0,700.0,193.0,R,ROU,0.22857142857142856
105657,Marius Copil,Grass,0.5937236102017357,0.7463502087628183,0.5375866840606193,0.13891612540086368,0.04307977483831833,0.6935723535723536,0.6607142291755932,0.2974851377505604,2.2676812268863267,6,15,193.0,61.0,85.0,647.0,191.0,R,ROU,0.4
105657,Marius Copil,Hard,0.5745289785230185,0.783389189974211,0.5262432272490379,0.15499315094135074,0.03778158615329803,0.5878137952833075,0.6730228725838152,0.3349137197512024,2.1128974622603516,42,93,1112.0,281.0,56.0,858.0,191.0,R,ROU,0.45161290322580644
